Length,Ratings,Review,Relevant
lenthirteen,ratingfive,"i love this game, it's not only fun i find it addictive
",non-info
lensixteen,ratingfive,"everything was improved and made better without sacrificing the fun and initial excitement of the game!
",non-info
lenseven,ratingfive,"great graphics, smooth, simple but addictive gameplay.
",non-info
leneight,ratingfive,"i can't stop ti playing this game.
",non-info
lenfourteen,ratingfive,"i haven't found anything more addictive for free for the android so far.
",non-info
lenseven,ratingfive,"it doesn't look too bad either.
",non-info
leneight,ratingfive,"brilliant addictive gameplay, huge improvement over temple run 1!
",non-info
lennineteen,ratingfive,"i am very excited with this new game being on google store because before it was only on itunes
",non-info
lenseven,ratingfive,"working on getting all characters unlocked now
",non-info
lenthree,ratingfive,"great time killer.
",non-info
lenfour,ratingfive,"love it samsung galaxy s3
",non-info
lennine,ratingfive,"my friend and i we all love this game!:-):-)
",non-info
lenseven,ratingfive,"endless hours of fun better than expectation
",non-info
lenfour,ratingfive,"better than temple run.
",non-info
lennine,ratingfive,"temple run 2 is a great game, plenty of fun.
",non-info
lentwelve,ratingfive,"temple run 2 is better than the previous version and an exciting game.
",non-info
leneleven,ratingfive,"if you have or had temple run #1 you have to download #2!
",non-info
lenthree,ratingfive,"great gameplay throughout!
",non-info
leneighteen,ratingfour,"however, it is much more nit'picky when you have to go to one side of the path.
",non-info
lentwelve,ratingfive,"always fun, me and my gf play it all the time. :d
",non-info
lensix,ratingthree,"wonderful game and interesting to play.
",non-info
lennineteen,ratingfive,"when you jump and there's a powerup, you don't want to get it but you do anyway.
",non-info
lenseven,ratingfive,"love it really stepped up their game!
",non-info
lentwelve,ratingfive,"it's one of the finest touch game series we can hav.
",non-info
lenfive,ratingfive,"awsome game simply love it.
",non-info
lensix,ratingfive,"more interesting than the previous version.
",non-info
lenthree,ratingfive,"great job developers.
",non-info
lensix,ratingfive,"hoping to see more like it.
",non-info
lennine,ratingfive,"awesome game,great improvement from the first temple run
",non-info
lenfour,ratingfive,"i love temple run 2
",non-info
lenfourteen,ratingfive,"thank you so much finally a great game that doesn't give me problems.
",non-info
leneleven,ratingfive,"i play it more than any other game on my phone.
",non-info
lenthirteen,ratingfive,"more detailed then the other and more action packed w/ more visual outlook.
",non-info
lenthree,ratingfive,"a lot challenging.
",non-info
lenseven,ratingfive,"must have on my phone/s now.
",non-info
leneight,ratingfive,"there is way more detail and more obsticles.
",non-info
lenthree,ratingfive,"pretty fun game.
",non-info
lenfive,ratingfive,"crazy addicted as we speak
",non-info
leneleven,ratingfive,"it's harder than the first version and much more interesting.
",non-info
lensix,ratingfive,"you'd definitely enjoy downloading it.
",non-info
lenten,ratingfive,"great game thats not a simple as it first appears
",non-info
lenthree,ratingfive,"wow great game
",non-info
lenseven,ratingfour,"fun to play when i'm bored
",non-info
lenfive,ratingfive,"amazing game,much better than 1st
",non-info
lenfive,ratingfive,"temple run to go hard
",non-info
lennineteen,ratingfive,"i love the first one, though the football player and montana smith should be in this one as well,
",non-info
lennine,ratingone,"well on my phone it's like really bad!
",non-info
lensix,ratingfive,"good fun game to kill time.
",non-info
lentwentysix,ratingfour,"however if that problem is fixed it is a great game with vivid colours and lots of unlockables n buyables to keep u gaming for hours.
",non-info
lentwelve,ratingone,"the only time i don't see it is during game play.
",non-info
lennineteen,ratingfive,"my granddaughter loves this game  i love it she has to help me though i would totally recomand it
",non-info
lenfive,ratingfive,"graphics and gameplay's better.
",non-info
leneight,ratingfour,"this is a pretty good game, very addictive.
",non-info
lensixteen,ratingfive,"i recomend it is so fun i think it is funner then the first one :-d
",non-info
lenfourteen,ratingfour,"its real fun and time pass when on mobile and have nothing to do.
",non-info
lenfive,ratingfour,"good fast game never hangup.
",non-info
lennine,ratingfive,"didn't think temple run could get any better.
",non-info
lenseventeen,ratingfive,"i was never a huge fan of the original temple run, but this one is a blast!
",non-info
lenseven,ratingfour,"its nice to play wit jumping run
",non-info
lentwelve,ratingfive,"this is better than the last one and got subway surfers beat!
",non-info
lenfourteen,ratingfive,"very fun to play all the time never gets boring , hope a 3rd come out ! :)
",non-info
lensix,ratingfive,"super fun defendantly a must get!
",non-info
lenten,ratingfour,"new location and a spirit to play but not competetive .
",non-info
lenfive,ratingfour,"ttemple run 1 has more objectives.
",non-info
lennine,ratingfour,"completed the game waiting for new edition or update
",non-info
lentwelve,ratingfour,"usually don't like games like this but this is 1 great game
",non-info
lenten,ratingthree,"love the second temple run but i play it often.
",non-info
lenseven,ratingthree,"ive tried everything but keeps having issues.
",non-info
lenseven,ratingfour,"great way to zone out for 3 hours
",non-info
lenfour,ratingfive,"very exciting and fun.
",non-info
lenfive,ratingfive,"even better than the first
",non-info
lenthree,ratingfive,"serious time dink.
",non-info
lenfourteen,ratingfive,"this is the most awesome game ever more than just the regular temple run
",non-info
leneleven,ratingfive,"i love this game do much better then the first one
",non-info
lenthree,ratingfive,"really good game.
",non-info
lenfour,ratingfive,"nice graphics and features.
",non-info
lenten,ratingfour,"love it, even better than first one & i loved that.
",non-info
lenfour,ratingfive,"woring improved after update.
",non-info
lenthirteen,ratingfive,"if you don't have time to spare, don't download this game.
",non-info
lennine,ratingfive,"they packed a whole a lot into this game.
",non-info
lenseven,ratingfive,"probably the best runner i've seen.
",non-info
lentwentyeight,ratingfive,"this game is so darn addictive that i spoil my daily routine trying to achieve better n better results and beating my own best scores on this game
",non-info
lensix,ratingfive,"work realy fine on my phone.
",non-info
lenfive,ratingfive,"son play always thia game
",non-info
lennine,ratingfive,"even more fun & more addictive than the first one!
",non-info
lensix,ratingfour,"its better than the frist one
",non-info
lensix,ratingfive,"i love the new temple run.
",non-info
leneleven,ratingfive,"temple run 2  is a lot of fun with more challenges than 1
",non-info
leneight,ratingfour,"i like this game i cant stop playing.
",non-info
lenseven,ratingfive,"a great improvement on a classic game
",non-info
lenfourteen,ratingfour,"it would be nice to see how to unlock some upgrades like""head start ""
",non-info
lenseven,ratingfive,"better gameplay than the previous temple run.
",non-info
lenfour,ratingfive,"tample run 2 the power
",non-info
lenfour,ratingtwo,"superior graphics over 1st version.
",non-info
lenten,ratingfour,"very nice game, u will never b bored of it
",non-info
lenfour,ratingthree,"its like super mario.
",non-info
lentwo,ratingfive,"awesome graphics.
",non-info
lenthirteen,ratingfive,"it was a great game it has all the adventure that i wanted
",non-info
lenseven,ratingfive,"can't stop playing, it's amazing!
",non-info
lenten,ratingfive,"i luv it but i want da best 3d tample run.
",non-info
lenfive,ratingfive,"nice new graphics and challenges.
",non-info
lenseven,ratingfive,"i highly recommend everyone to dowload it.
",non-info
lensix,ratingfive,"great time killer for a radiogragher
",non-info
lenthree,ratingfour,"great strategic game.
",non-info
lenfive,ratingfive,"improvisation from temple 1 is visible!
",non-info
lenfour,ratingfour,"temple run 2 is awesome.
",non-info
leneighteen,ratingfive,"this game is so fun no glitches or anything definitely download you won't regret it i promise
",non-info
leneight,ratingfive,"fun, addictive, and better then the first game.
",non-info
leneleven,ratingfive,"all the fun of the first one plus so much more.
",non-info
leneight,ratingfive,"graphics are even better than the previous instalment.
",non-info
leneight,ratingfive,"i recommend this game for all android users.
",non-info
lenfifteen,ratingfive,"the game gets better and better  evey single  time i play this awsomest game ever!
",non-info
lenfour,ratingfour,"this game is fun.
",non-info
leneight,ratingfive,"i hope it in not another boring puzzle
",non-info
lennine,ratingfour,"fast paced and visually exceptional for a free game.
",non-info
leneight,ratingfive,"really cool game, much better than the first!
",non-info
lensix,ratingfive,"better graphics & new levels of fun.
",non-info
lenseventeen,ratingone,"i literally became teary eyed when i found out that my hard work was put to waste.
",non-info
leneighteen,ratingone,"i did not even experience this from the original tr, so i don't know why this happened.
",non-info
leneleven,ratingone,"ps: i tried exiting tr2 then restarted my tablet, then launched tr2 again.
",non-info
leneleven,ratingfive,"i am addicted to this game and my nephew loves it :-) :-) :-) :-)
",non-info
lennine,ratingfive,"it has got an awesome gameplay and nice graphics.
",non-info
lensix,ratingfive,"very nice graphic and smooth gameplay.
",non-info
lenthirteen,ratingfive,"if the 1st one is superb, to this one is much much more superb!
",non-info
