Length,Ratings,Review,Relevant
lentwentyfour,ratingfive,"its so adorable  i could totally let a kid just sit there with my phone and they are quiet and occupied iys amazing... lol
",non-info
lensix,ratingfive,"love it great game very addicting
",non-info
lentwo,ratingfive,"super fun!
",non-info
lentwo,ratingfive,"im addicted
",non-info
lensix,ratingfive,"this game has inproved so much.
",non-info
lenfour,ratingfive,"awesome game very creative
",non-info
lenfive,ratingfive,"very addicting, tons of fun!!!
",non-info
lenfourteen,ratingfive,"i have tiny fish for my tablet and i have lots of the fish
",non-info
lensix,ratingfive,"me and my kids love it!
",non-info
lenthree,ratingfive,"love this app
",non-info
lenfour,ratingfive,"what a cool game!
",non-info
lentwelve,ratingfive,"so many things to do and ways to earn coin and fishbucks.
",non-info
lenfifteen,ratingfive,"cute game but have to play it every day or fish will die of starvation
",non-info
lenseven,ratingfour,"tap fish is a really fun game :)
",non-info
lennine,ratingfive,"all these events keep you coming back for more
",non-info
lensix,ratingfour,"fun game and can be addictive
",non-info
leneleven,ratingfive,"this game is amazing and really addictive i luv this game!!!!
",non-info
lenfive,ratingfive,"addicting you gotta get it
",non-info
lentwo,ratingfive,"amazing game
",non-info
lenthree,ratingfour,"very cool game
",non-info
lentwo,ratingfive,"fun game
",non-info
lenten,ratingfour,"my wife hates it because i play it so much
",non-info
lensix,ratingthree,"seems like a neat game though
",non-info
lenthirtytwo,ratingfive,"btw, a quick way to make tons of coins is to get tank happinesses to 90% or more, fill it with 1 hour bigmouth basses and sell them one by one when full grown.
",non-info
lenthree,ratingfive,"actually hooked lol
",non-info
leneleven,ratingone,"and fish headquarters don't care and won't help you.
",non-info
lenfourteen,ratingfive,"just keep picking up my phone to see if there hungary or need love...
",non-info
lenfour,ratingfive,"i love this game!
",non-info
lentwo,ratingone,"excellent apps
",non-info
lensix,ratingfive,"very fun and time consuming game
",non-info
lenfive,ratingfive,"this is my fave game.
",non-info
leneight,ratingfive,"if u love fish this is for u
",non-info
lentwo,ratingfive,"great game
",non-info
lenfour,ratingfive,"passes the time, entertaining
",non-info
lenthree,ratingfour,"i love fishies. :)
",non-info
lenseven,ratingfive,"play all the time add me- delucamad
",non-info
lenthree,ratingfive,"totally fun,game  ;)
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lensixteen,ratingfive,"my son loves this game i've had it on every phone i've ever had :)
",non-info
lenseventeen,ratingfive,"its awesome plus its teaching my son to feed his real animals when they are hungry too!
",non-info
lenthree,ratingfour,"cool for kids
",non-info
lentwo,ratingfour,"great game.
",non-info
lenthree,ratingfour,"fun to play
",non-info
lensix,ratingfive,"this game has inproved so much.
",non-info
lentwo,ratingfive,"lovely game
",non-info
lenfour,ratingfive,"what a fun game
",non-info
lentwentyseven,ratingfour,"if anyone wants to have free time taking care of virtual fish this would be the game is very good fun even little children would love it.
",non-info
lenfour,ratingfive,"i like this game
",non-info
leneight,ratingfour,"my daughter loves taking care of the fish!
",non-info
lenfour,ratingfive,"aesome and fun game
",non-info
lenfour,ratingfive,"this game is addictive
",non-info
lenthree,ratingfive,"love this app!
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenthree,ratingfive,"love this game
",non-info
lenfive,ratingfive,"fun for family as well
",non-info
lenseventeen,ratingfive,"i play tis tap fish like s if i'm taking care of my fishes at home.
",non-info
lenten,ratingfour,"gud game have fish in a real tank as well
",non-info
lentwo,ratingfour,"fun game
",non-info
lenseven,ratingfive,"this a fun little time consumer lol.
",non-info
leneleven,ratingfive,"good way to teach little kids to take care of fish
",non-info
lentwo,ratingfive,"great game.
",non-info
lenthree,ratingfive,"love this game!
",non-info
lentwo,ratingfive,"excellent game!
",non-info
lentwo,ratingfive,"awesome game!
",non-info
lenthree,ratingfive,"i love tapfish!
",non-info
lenfive,ratingfive,"it is,an,awesome game!
",non-info
lensix,ratingfive,"this game is so much fun!
",non-info
lensix,ratingfive,"looking forward to the next event.
",non-info
lenthree,ratingfive,"very cool game.
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lentwentyfour,ratingfive,"i don't get fish bucks when i download other apps and it says i will get them but i still love the game.
",non-info
lenfour,ratingfive,"i love this app!
",non-info
leneight,ratingfive,"pretty neat graphics and this keeps me busy.
",non-info
lenfifteen,ratingfive,"best game ever and fun to but i have killed my fish 20 to many times.
",non-info
lenseven,ratingfive,"as l said excellent brilliant amazing game
",non-info
lennine,ratingfour,"was definitely worth a second look a year later.
",non-info
lenfive,ratingfour,"gonna stay installed this time.
",non-info
lentwo,ratingfive,"epic game
",non-info
lensixteen,ratingtwo,"i really love this game, downloaded it for my daughter but wound up playing it myself.
",non-info
lennine,ratingtwo,"takes most of the fun out of the game.
",non-info
lentwentythree,ratingtwo,"i have no decorations because after 3 weeks i still have no coins, and this is playing it on average of 2-3 times a day.
",non-info
lenseventeen,ratingtwo,"now that i'm writing it down i actually feel stupid for spending a month playing it.
",non-info
lentwo,ratingfive,"totally rocks!
",non-info
lenseven,ratingthree,"passes time and that's about it
",non-info
lenten,ratingfive,"its a great way to keep the young kids entertained
",non-info
lenfour,ratingfour,"bug fixes are great.
",non-info
lenfive,ratingfour,"soooo cool i love it.
",non-info
lensix,ratingfive,"this is a very fun game
",non-info
lenseven,ratingfive,"love this game one of my favorites
",non-info
lennine,ratingfive,"played it for a while but still has pazaz
",non-info
lenseven,ratingfive,"good game i really enjoy playing it.
",non-info
lentwo,ratingfive,"cool awsome
",non-info
lenfive,ratingfive,"i just love this game
",non-info
lenfour,ratingfive,"its a wow game
",non-info
lensix,ratingfive,"awesome game, great for kids too!
",non-info
lenfive,ratingfive,"spectacular customer service if needed.
",non-info
lenthree,ratingfour,"fun to play
",non-info
lensix,ratingfive,"its been months, i play everyday
",non-info
leneight,ratingfive,"this is a fun game to kill time.
",non-info
leneight,ratingfive,"my daughter & i play this game a lot.
",non-info
lentwelve,ratingfive,"i love it the fish are lovely and it calms my nerves
",non-info
lenfour,ratingfive,"i love this game!
",non-info
lentwo,ratingfive,"tap fish
",non-info
lenfive,ratingfive,"i realy enjoy this game!
",non-info
lentwelve,ratingfive,"if you think that you can't get fish bucks, your wrong!
",non-info
lenthirty,ratingfive,"i went to go get fish bucks because all my fish died,so i found this game and it looked fun, so i got it and i got 7 fish cash!
",non-info
lentwentyone,ratingfive,"i would realy recamend this game if i were you, so get of your lazy butts and start raising some fish!
",non-info
lenfour,ratingfive,"i love tap fish
",non-info
leneighteen,ratingfive,"at one point i lost my tanks and with an email, they got back to me within hours.
",non-info
lenseven,ratingfive,"i am so addicted to this game.
",non-info
lenthree,ratingfive,"very cool game!
",non-info
lenfive,ratingfive,"it is a cool game
",non-info
lenfive,ratingfour,"its fun when u bored
",non-info
lensix,ratingfive,"this is so fun addicting awesome.
",non-info
lenfive,ratingfive,"best game on the market
",non-info
lenfour,ratingfive,"the fish are funny.
",non-info
lenthree,ratingfour,"lots of fun
",non-info
leneight,ratingfive,"really addicting game for me as fish lover
",non-info
lenthirteen,ratingfive,"i love it so much so fun when theres nothing else to do
",non-info
lenfour,ratingfive,"fun game to play
",non-info
lentwo,ratingfive,"great game!
",non-info
lenthree,ratingfive,"play it everyday!
",non-info
lenfive,ratingfive,"money takes a while earn
",non-info
lensix,ratingfive,"i like to play tap fish
",non-info
lenthree,ratingfive,"its super fun
",non-info
lensix,ratingfour,"good way to pass the time.
",non-info
lenthree,ratingfour,"love this game.
",non-info
lenfifteen,ratingfive,"i enjoy playing this game even though i have a couple issues with the game.
",non-info
lenfifteen,ratingfive,"the application manager, when you email then they actually help to resolve the minor problems.
",non-info
leneighteen,ratingfive,"they have even compensated me with me with the coins and fish bucks i would have to give 5 *
",non-info
lenthree,ratingfour,"but ok game
",non-info
lensix,ratingtwo,"i loved this - pleasing and fun.
",non-info
lenfour,ratingfive,"this game is awesome!(:
",non-info
lenseven,ratingfive,"i like the cool backgrounds and fish.
",non-info
lentwo,ratingfive,"cool game
",non-info
lenthree,ratingfive,"absolutely love this.
",non-info
lensix,ratingfive,"my whole family has downloaded it
",non-info
lenfour,ratingfive,"i like it alot
",non-info
lenfive,ratingfour,"passes the time by quickly.
",non-info
lentwo,ratingfive,"nice game.
",non-info
lenfive,ratingfive,"for fish lovers a must.
",non-info
lentwo,ratingfour,"nice game
",non-info
lennine,ratingfive,"sad whoever did the update can suck my wake.(
",non-info
lensix,ratingfive,"i now had to uninstall & reinstall.
",non-info
lentwo,ratingfive,"great game.
",non-info
lentwo,ratingfive,"soo addicting!
",non-info
lenfourteen,ratingfive,"since i started playing this i havent had any other games ive been playing!
",non-info
lenseven,ratingfour,"great game for the easily entertained individual!
",non-info
lenfive,ratingfive,"tapfish is a great game
",non-info
lenthree,ratingfive,"very cool games.
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenthirteen,ratingfive,"i find myself coming back for more just to interact with my fish.
",non-info
lenseventeen,ratingfive,"u have your own styles, creativity, and imagination and with wide range of choices to choose from.
",non-info
lensixteen,ratingtwo,"thinking about getting rid of this app, but i have put tons of time into it.
",non-info
lentwo,ratingfour,"great game
",non-info
lenfour,ratingfive,"tap fish great game
",non-info
lenfour,ratingfive,"i  love this game
",non-info
lentwo,ratingfive,"great app
",non-info
lensix,ratingfive,"more fun than u would think.
",non-info
lensix,ratingfive,"no issues after 3 days so far
",non-info
lentwo,ratingfive,"great game
",non-info
lenten,ratingfive,"great app i have fun with it when im bored.
",non-info
lensixteen,ratingthree,"long time players have invested a lot of time and money and deserve a little consideration!
",non-info
lentwentyone,ratingfive,"good game i love to have over 20 tanks so i can have something to do when there's nothing to do
",non-info
lentwelve,ratingone,"don't waste ur time with this app download fish live instead!
",non-info
lentwo,ratingfive,"awesome game!
",non-info
leneleven,ratingthree,"it keeps me from being board and i luke the fish.
",non-info
lenthirteen,ratingthree,"i'm not going to spend my real money constantly buying fake bucks.
",non-info
lenfour,ratingfive,"nice and beautiful game
",non-info
leneight,ratingfive,"very fun and also nice to look at.
",non-info
lentwenty,ratingfive,"fantastic app never rated an app b4 it keeps me occupied for ages loves the fact it can be your wallpaper
",non-info
lentwo,ratingfive,"great game.
",non-info
lenfive,ratingfive,"slow but good customer service.
",non-info
lenfour,ratingfive,"totally enjoy this app
",non-info
lentwenty,ratingfive,"my kids love to take care of there fish keeps them busy for an hour or so great little game
",non-info
lensix,ratingfive,"i love to play this game
",non-info
lentwo,ratingfive,"lovvveee ittt
",non-info
lensix,ratingfive,"keep it up tap fish friends!
",non-info
lensix,ratingfive,"anything else i need to say?
",non-info
lenfour,ratingfive,"this game is awesome
",non-info
lentwo,ratingfive,"tap fish
",non-info
lensix,ratingthree,"please help me revive my fish.
",non-info
lentwelve,ratingthree,"my internet shut down and i couldn't take care of them.
",non-info
lenseven,ratingfive,"my boys & i absolutely love this game.
",non-info
leneleven,ratingfive,"he even had me change my live wallpaper to my aquarium.
",non-info
lentwo,ratingfive,"definitely 5 stars!
",non-info
lenthree,ratingfive,"fun fun fun.
",non-info
lensix,ratingfive,"better than real fish tank maintenance.
",non-info
lenten,ratingfive,"it is hard to play this one after tap fish 2.
",non-info
