Length,Ratings,Review,Relevant
lenfour,ratingfive,"I never buy apps.
",non-info
lenseven,ratingfive,"Amazing keyboard as new user to android.
",non-info
lenfourteen,ratingfive,"I am using HTC one x+ and it's working fabulously without any flaws.
",non-info
lenseventeen,ratingfive,"The speed, touch feeling and everything is working better than any keyboard on any device and software.
",non-info
lentwentyone,ratingfive,"To all the people who are wondering to buy it or not, just do it and you won't regret it.
",non-info
lentwentyone,ratingfour,"I really love the keyboard,  I came from and iPhone and it's been quite the easy switch because of SwiftKey.
",non-info
lenfourteen,ratingfour,"It's quite annoying,  and also the reason I rated it 4 stars instead of 5.
",non-info
leneight,ratingfour,"Make an option to toggle this setting,  please!
",non-info
lenthirteen,ratingfive,"The only app I have ever purchased and it is worth every penny.
",non-info
lensixteen,ratingfive,"I was addicted to swype on my galaxy note but this blows it out the water......
",non-info
lentwelve,ratingfour,"Bought paid version because like the direction arrows at bottom of keyboard.
",non-info
lenthirteen,ratingfive,"There is nothing negative about this app that I can find or see.
",non-info
leneleven,ratingfive,"So much better then default or any other app iv tried
",non-info
lenfifteen,ratingfive,"I was a little skeptical that one keyboard would be any better than another keyboard.
",non-info
lentwelve,ratingfive,"I been using the standard DROID keyboard that came with the phone.
",non-info
lennine,ratingfive,"I thought a keyboard was just a keyboard... Wrong!!!
",non-info
lentwentyone,ratingfive,"From the second I am started typing on SwiftKey 3 I was amazed at how much quickly I got comfortable with it.
",non-info
lenfive,ratingfive,"Sorry, can only give 5 stars.
",non-info
lenfive,ratingfour,"It's a great keyboard! :-)
",non-info
lenseventeen,ratingfive,"This app has saved me over 10k keystrokes according to its statistics since I bought it 4 months ago!
",non-info
lentwenty,ratingfive,"Once I got used the to the interface I really don't know how I could live without it now!
",non-info
lensixteen,ratingthree,"Not so good compare to SwiftKey 1. Or maybe it's this Samsung galaxy 3 I'm using.
",non-info
lentwentytwo,ratingthree,"Had SwiftKey 1 with my HTC Desire hd the SwiftKey keyboard appeared with the prediction bar when I'm on the Internet browser.
",non-info
leneight,ratingfive,"Samsung swipe keyboard used to be great on S1.
",non-info
lenseven,ratingfive,"Useless now on S3 so bought this app.
",non-info
lenten,ratingfive,"Next word prediction is spooky -  almost predicts the entire sentence!
",non-info
lenseven,ratingthree,"Really makes my phone sluggish whilst installed
",non-info
lennine,ratingfive,"I was surprised at how well this keyboard worked.
",non-info
lenseven,ratingfive,"Predictions and accuracy are second to none.
",non-info
lenseventeen,ratingfive,"I got this during one of the holiday discounts but I would have gladly paid full price.
",non-info
leneleven,ratingfive,"No problems, quick to learn, and will learn how you type.
",non-info
lenfive,ratingfive,"SwiftKey word predictions is amazing.
",non-info
leneighteen,ratingfive,"What I love the most is that it learns the words in my own language that I typed.
",non-info
lenseven,ratingfive,"My local words also appear as predictions.
",non-info
lenthree,ratingfive,"Worth every cent.
",non-info
lenthirteen,ratingfive,"I love to text quickly and sometimes I make small errors in keystrokes.
",non-info
leneight,ratingfive,"This keyboard corrects and predicts my text perfectly.
",non-info
leneleven,ratingfive,"Typing on my mobile has never been so easy or efficient.
",non-info
lenfive,ratingfive,"Worth every cent and more.
",non-info
lensix,ratingthree,"Surely its not hard to do.
",non-info
lentwelve,ratingone,"Can't believe I need to pay again for the tablet version.
",non-info
lentwo,ratingone,"Money sucker.
",non-info
lenfour,ratingfive,"I love this app!
",non-info
lenthree,ratingfive,"Worth every penny!
",non-info
leneleven,ratingfive,"Perfect to replace the crappy auto correct that comes with the S3.
",non-info
lentwelve,ratingfive,"Been using since beta, best keyboard app out there with this release.
",non-info
lensix,ratingfive,"Puts the stock autocorrect to shame! !
",non-info
lensix,ratingfive,"Well worth the money to upgrade.
",non-info
lenfive,ratingfive,"This keyboard works amazingly well!
",non-info
lenthirtyfive,ratingfive,"It's making me a lazy texter as I don't have to get many letter right in a word for it to correct it correctly, it works better than anything I've ever tried.
",non-info
lenthirteen,ratingfive,"Been looking for a new keyboard with more options.... This one was it!!
",non-info
lenfive,ratingfive,"No complaints for this keyboard.
",non-info
lentwo,ratingfour,"Absolutely disappointing!
",non-info
lenseven,ratingfour,"fix that and you would reach perfection!
",non-info
lentwo,ratingfour,"definitely perfection!
",non-info
lentwentytwo,ratingfive,"I'm faster on this than I am on my computer, in fact in took me a couple seconds to write this.
",non-info
lenfourteen,ratingfive,"I find that I can type without looking at the keyboard which is amazing.
",non-info
lenfive,ratingfive,"trust me money well spent.
",non-info
lennine,ratingfive,"It freaky how it knows what you want type.
",non-info
lenten,ratingfive,"I want it work on my lap top same way!
",non-info
lenthirtyseven,ratingfive,"I haven't used this keyboard in awhile due to being satisfied with the jellybean keyboard on my galaxy nexus, however since getting the RAZR M I've started to look for alternatives and stopped at SwiftKey.
",non-info
lensix,ratingfive,"Can't wait for SwiftKey flow.
",non-info
lenseven,ratingfive,"The new flow option is also awesome.
",non-info
lenfive,ratingfive,"You won't regret it!
",non-info
lenten,ratingthree,"without that, you might be left behind in the race.
",non-info
lentwelve,ratingtwo,"The developer knows about it, but doesn't do anything about it!
",non-info
leneighteen,ratingone,"So, I downloaded the trial app and fell in love with this setup over my factory SIII keyboard.
",non-info
leneleven,ratingone,"I used until trial period ran out, then purchased the app.
",non-info
leneight,ratingone,"Downloaded to make life easier, not so much.
",non-info
lenfour,ratingfive,"Better than default keyboard
",non-info
lensix,ratingfive,"The best app I have downloaded.
",non-info
lenfourteen,ratingfive,"As nice as the original SwiftKey was the new slide is way, way better!
",non-info
lenfour,ratingfive,"Word predictions are good.
",non-info
lennine,ratingfive,"Waiting for SwiftKey Flow to get a full release!
",non-info
lentwenty,ratingfive,"It would be better if these things are fixed, but i can live without those problems getting in my way.
",non-info
lenfive,ratingfive,"Still 5 stars, good job devs!
",non-info
lenseventeen,ratingthree,"3 stars for your best work and another 2 will be given to you after fulfillment of my demands
",non-info
lenfourteen,ratingfive,"It fixes all my mistakes and even knows what I am about to write.
",non-info
lenthirteen,ratingfive,"It is the best thing I ever payed for on the play store.
",non-info
lenfour,ratingfive,"Awesome app works perfect
",non-info
leneighteen,ratingthree,"When this app actually comes up on my screen when I go to type something I love it.
",non-info
lennineteen,ratingfive,"Only app ive ever spent money on and ever reviewed for that matter, but this app is worth it.
",non-info
lenten,ratingfive,"Keyboard works really well, especially for those who type quickly.
",non-info
leneight,ratingfive,"Literally memorizes how u usually respond to people.
",non-info
lennine,ratingfive,"All around a great upgrade from the regular keyboard.
",non-info
lenthirteen,ratingfive,"There is a reason its the top paid app in the app store.
",non-info
lenthirteen,ratingfive,"My typing speed has increased considerably with this app and making less mistakes.
",non-info
lensixteen,ratingfive,"I type in English and Spanish and the app makes accurate predictions on both languages simultaneously.
",non-info
lentwo,ratingfive,"Great job!
",non-info
leneleven,ratingfive,"Best keyboard I've ever had love the orange pumpkin theme!
",non-info
lenthree,ratingfive,"Bought and loved!
",non-info
leneleven,ratingfive,"It changes the way you use your phone it works perfectly.
",non-info
lenfourteen,ratingfive,"The application is amazing and seriously I am twice as fast when I text.
",non-info
lenthree,ratingfive,"Makes swype obsolete.
",non-info
lentwentytwo,ratingfive,"I have bigger thumbs and even though the keys look smaller they work much better even if your fingers touch other keys.
",non-info
lenfifteen,ratingfive,"It does know how you text people and it gives you some great auto corrects.
",non-info
lenfive,ratingfour,"Great keyboard for typing fast.
",non-info
lensix,ratingtwo,"I use to live this app.
",non-info
lenseven,ratingfive,"I try a lot of different keyboards.
",non-info
leneight,ratingfive,"I loved swype but this is even better.
",non-info
lennineteen,ratingthree,"It's a very good idea and app, but the smarter it got, the Mora annoyed I've got.
",non-info
lenten,ratingthree,"It tries to guess words and can get really annoying..
",non-info
lentwo,ratingfive,"Great app.
",non-info
lenfour,ratingfive,"Good voice recognition also.
",non-info
lentwo,ratingfour,"Unbelievable app.
",non-info
lenseven,ratingfour,"Great predictions the best keyboard out there.
",non-info
lenten,ratingfive,"This is the only app I've ever paid for.
",non-info
lenfive,ratingfive,"It's awesome no regrets
",non-info
lentwelve,ratingfive,"Flipping amazing keyboard that just knows what you are going to type.
",non-info
lennine,ratingone,"Makes the whole point of the tablet version redundant.
",non-info
leneleven,ratingone,"Use Thumb Keyboard instead - at least it delivers what it promises.
",non-info
leneight,ratingone,"Swiftkey is a waste of money, developers unresponsive
",non-info
lenseven,ratingfive,"Easy to use, great features set, brilliant
",non-info
lennine,ratingfive,"It really helps me typing fast without many errors
",non-info
lenfive,ratingthree,"Else, its still pretty awesome!
",non-info
lenthirteen,ratingfive,"This by far has to be the best keyboard on the android market!
",non-info
