Length,Ratings,Review,Relevant
lenfortysix,ratingone,"the issues that i am having are as follows: when i, or any of my friends post messages on our statuses, no matter how much time has passed in reality,  it always says ""just now"". whether i tap to enlarge, or not, it will not show.
",info
leneighteen,ratingone,"and, just a few minutes ago, i tried to leave my review, but even that had a problem!
",info
lenfive,ratingfive,"wasting my time, lagging application .
",info
lenten,ratingone,"its really slow and takes a long time to load -_____-
",info
lenten,ratingone,"it takes up too much internal storage on my phone.
",info
lentwentytwo,ratingone,"they need to give me the option of moving it to my sd card, or they need to make the file smaller.
",info
lenfifteen,ratingone,"fb takes up the most storage than any other app i have on my phone.
",info
lenfive,ratingone,"it takes ages to load.
",info
lennineteen,ratingone,"i can't even use it any more without rolling my eyes and waiting for ut to show content.
",info
lentwelve,ratingone,"it has a really nice aspect but it just crashes too much.
",info
leneleven,ratingone,"i have perfect signal and facebook keeps telling me error page
",info
lenten,ratingthree,"cannot leave or change my status from my phone galaxy 3.
",info
lenfourteen,ratingthree,"facebook was perfectly fine until this last update now pictures don't show up.
",info
lenthree,ratingthree,"statutes wont post.
",info
lenthree,ratingthree,"runs really slow.
",info
lentwentythree,ratingthree,"i have always had the pictures on fb show well on my android phone, but recently they are not showing up at all.
",info
lenseventeen,ratingthree,"i even got wifi installed, thinking that would help, and no change on either status at all.
",info
lensix,ratingone,"i can't see pictures anymore.
",info
leneleven,ratingone,"news feed doesn't load, just an endless little spinning circle.
",info
lenfifteen,ratingone,"for one, i hate the fact i can't sort my newsfeed by most recent.
",info
lenfour,ratingone,"it keeps forcing close.
",info
lenfive,ratingone,"i can't delete comments.
",info
lentwelve,ratingone,"most of the time there is no messaging button on people pages.
",info
lentwentyfour,ratingtwo,"can you please fix the picture issue seems like its an issue to some so please exhibit good customer service and fix this please
",info
lenseventeen,ratingtwo,"when ever i go on at a random time it will go back to my home page
",info
lenfive,ratingthree,"it keeps saying ""no connection""
",info
lenfourteen,ratingthree,"ive even sat right next to the router and it keeps saying ""no connection""
",info
lenfive,ratingthree,"cant you change the widget?
",info
lenthirtyeight,ratingone,"since the new update every time i click on a photo from my news feed i get a different photo from the same album i go back and it happens again this happens a about 5-9 times per photo
",info
lenfive,ratingtwo,"my sync contacts button disappeared?
",info
lenthirty,ratingtwo,"worked fine before but now it's not showing me the most recent posts it's showing me last weeks posts and i have it set to show recent posts
",info
lenfifteen,ratingone,"nothing will load unless you have wifi on and it forces close all the time!
",info
lenten,ratingone,"why i can't update my status and upload myphotos?
",info
lenthirtyfour,ratingone,"one almighty, sleazy mess: force closes 90% of all commands; forces me to read news feed at their pace and won't allow me to like or comment if i read at my own pace!
",info
lentwelve,ratingone,"force feeds me lying ads saying my friends like things they despise!
",info
leneight,ratingone,"will not post link displays or upload media.
",info
lennine,ratingone,"won't update my wall display or comment threads :(.
",info
lennine,ratingone,"i cant even update statuses like tf is that?
",info
leneight,ratingtwo,"like the timeline format but map is terrible.
",info
leneight,ratingtwo,"privacy policy confusin on purpose i'm sure.
",info
lenthirty,ratingfour,"i have say one things thats is to much space it take up and it make your phone run slower then it is i like facebook but  cannot take this
",info
leneleven,ratingone,"i'm not understanding why this app keeps saying ""network unavailable""
",info
lennineteen,ratingthree,"it was good at first time  but at the last update was bas casuse it didnt want to start
",info
lenfour,ratingone,"it's sooooo slow.
",info
lensixteen,ratingone,"why have the last few updates make it to where the pictures don't load correctly???
",info
lentwentytwo,ratingone,"all i ask you to do is fix this app so i can actually see the pictures because they are not loading.
",info
lensixteen,ratingone,"it takes over 10 minutes of force close windows to go through before it will even work...
",info
leneight,ratingtwo,"app keeps force closing on my brand new gs3.
",info
lensixteen,ratingone,"for the last week i have not been able to view any photos through my app.
",info
lenten,ratingone,"very frustrating when over half of your newsfeed involves photos.
",info
lennine,ratingone,"it seems i can't upload pictures any more.
",info
lenseventeen,ratingtwo,"since the new update, any picture i upload from my phone will not show on my timeline!!
",info
lennine,ratingtwo,"it wont load pictures or videos on the app..
",info
lenthree,ratingtwo,"network error stuff
",info
lenfifteen,ratingone,"i can't update status and see this is a common theme with the galaxy s3.
",info
leneight,ratingone,"can't post any thing through my phone!!!
",info
lenfourteen,ratingone,"initially this app worked very well but now it absolutely will not upload photos.
",info
lentwentytwo,ratingone,"also, it no longer shows the city when you update your status which really makes it appear inferior to the ios app
",info
lenfour,ratingone,"cant comment or post.
",info
lenfour,ratingone,"keeps closing and freezing.
",info
leneleven,ratingtwo,"nice app i would give 5 star if it supports sd card...
",info
lenseven,ratingtwo,"plss provide sd card for this app
",info
lentwenty,ratingone,"fix facebook its so annoying to have to force close the app all the time bcuz the update is crap
",info
lenten,ratingone,"slow, errors and not very clean interface like iphone app...
",info
leneleven,ratingfive,"thank you so much for fixing facebook's uploading status problem.
",info
lensix,ratingone,"nothing but problems since  loaded msgr .
",info
lenseven,ratingone,"it takes forever to load, not cool.
",info
leneight,ratingone,"update: 2/11/13 saying network error when my 4g is full..
",info
lenten,ratingone,"also, can u please make an option to ""unfollow post""
",info
lentwenty,ratingtwo,"very rarely refreshes newsfeed, and tells me it can't post my status as there is a problem, but when.
",info
lentwenty,ratingone,"i can't update my status i can't look and my group comments upload photos or comment on anything.
",info
lenfive,ratingone,"takes up 28mb on my phone.
",info
lentwentyfour,ratingone,"i can't put updates on photos because the key pad blocks the comment area so i can't see what i've typed.
",info
lenfourteen,ratingone,"the problem is that it either capitalizes every word or runs them all together.
",info
lentwenty,ratingone,"since it won't let me see the comment field while the keyboard is open  i can't fix it.
",info
lenfourteen,ratingfive,"update, then force close, go to manage app, clear data, restart fb, sign in...
",info
lentwelve,ratingone,"after the last update more times than less it just sits loading.
",info
lenseven,ratingone,"this app keeps locking up my phone.
",info
lenseven,ratingone,"wont show posts and keeps shutting off.
",info
leneleven,ratingone,"really slow, no network,feed is slow,pictures won't upload.
",info
lentwelve,ratingone,"on my tablet i have great connection for everything but this app....
",info
lennineteen,ratingthree,"however, when viewing photos, captions are not supported. i can't browse through them and read every single line.
",info
lenseventeen,ratingthree,"plus, the photos most of the time load relatively slow despite the brilliant speed of the internet.
",info
lenthree,ratingone,"application keeps freezing.
",info
lenfour,ratingone,"forcing close a lot.
",info
lentwenty,ratingone,"doesn't allow me to like comments, i have to exit post and go back in to like other comments.
",info
